"","x","y","Water","Spruce","Birches","Fir","Hemlock","NonTree","Maple","Basswood","Cedar","Oaks","Pine","Poplar","Ironwoods","Tamarack","Ashes","Elms","Beech","Rose.Trees","Willow","Celtis","Cherries","Alder","Walnuts","Hickory","Hardwood.undif","Juniper","X.......","Sycamore","Cornus"
"V4520",580000,1020000,0,792.372372480974,4109.13365067939,1008.69318168114,8123.22122458552,0,10377.9055505875,238.593496021913,604.662355030781,0,405.754089484936,935.0056098799,0,869.341083165827,77.4382521454556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4521",588000,1020000,0,200.841340033337,2524.74340776061,926.682431109827,6356.88105300906,0,2320.71090789709,1062.73416548359,2488.53027716053,0,58.3047643924182,6133.79293414417,309.610727277943,472.235275456939,0,2067.64347311634,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4522",596000,1020000,0,868.605721866367,21917.7349950169,633.817446023775,17996.2657074981,0,3038.47502964862,406.12916676701,2668.76619868753,0,4090.08504004611,213.960092058996,84.7855258669048,577.240843889526,0,1094.64532204687,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4523",604000,1020000,0,416.456136080986,3444.57265471272,0,5295.35018415618,0,5339.84903451518,349.90582846163,1318.23414372443,875.130328099139,1093.31154222227,144.65990068115,257.846124444316,648.417809273782,0,423.953577349367,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4524",612000,1020000,0,140.067006543902,598.321212929593,2544.56967580286,3728.57371008185,0,213.827502172027,0,686.755958445407,297.988099794536,25280.3644857978,106.222847546868,0,520.696471353354,90.7955864557294,0,0,0,0,0,23.1944298805768,0,0,0,0,0,0,0,0
"V4525",620000,1020000,0,220.219831921569,1315.41769101888,49.2231555869787,188.51226694512,0,1042.90512650358,1075.29812631588,0,161.72780019074,25905.9429392361,2126.50532526261,0,2342.46822354899,329.204493874785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4526",628000,1020000,0,217.583218238807,2059.96812179291,50.076660868258,3802.85774534409,0,0,0,445.411020582041,0,17441.4451919025,2254.1202503595,13.4158998042113,3121.6602721807,2037.35456693701,137.307576325029,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4527",636000,1020000,0,2267.29586333131,3790.54202381384,321.030386991992,663.630337414372,0,348.398903646422,0,2217.01979537597,612.514150109794,29920.1241290981,370.761747595703,0,1994.54123141568,93.379759631838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4528",644000,1020000,0,813.428427987172,1707.91737083736,138.282896651235,2065.33674396796,0,682.494055635145,225.326735759273,1510.14252884915,223.372380096143,43769.2139395826,392.330406767878,0,1530.44445707672,97.0757447590169,0,486.611581753694,0,0,0,0,0,0,0,0,0,0,0,0
"V4529",652000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4530",660000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4531",668000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4532",676000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4533",684000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4534",692000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4535",7e+05,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4536",708000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4537",716000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4538",724000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4539",732000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4540",740000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4541",748000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4542",756000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4543",764000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4544",772000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4545",780000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4546",788000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4547",796000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4548",804000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4549",812000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4550",820000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4551",828000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4552",836000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4553",844000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4554",852000,1020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4555",68000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4556",76000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4557",84000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4558",92000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4559",1e+05,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4560",108000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4561",116000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4562",124000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4563",132000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4564",140000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4565",148000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4566",156000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4567",164000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4568",172000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4569",180000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4570",188000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4571",196000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4572",204000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4573",212000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4574",220000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4575",228000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4576",236000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4577",244000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4578",252000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4579",260000,1012000,0,0,694.53966491318,0,0,0,392.03485601115,0,0,4346.75378422156,0,12583.5535292316,29.6516135315992,0,278.308755631619,2296.32756577699,0,0,0,19.3319352144202,213.511716646984,0,0,0,0,0,0,0,0
"V4580",268000,1012000,0,0,1.62803996582202,0,0,0,1427.65700435611,134.63033385177,0,3240.15342735537,0,17723.3378388427,0,534.194414934645,0,182.418715052305,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4581",276000,1012000,0,0,600.904287889424,0,0,0,718.785082258906,0,0,4499.75868246856,228.349891111539,7072.80362757496,67.9607096002261,143.168273746256,73.61991016569,205.231639517828,0,0,0,0,162.041307895175,0,30.1485716234323,0,0,0,0,0,0
"V4582",284000,1012000,0,0,229.338388676212,0,0,0,3192.97720661418,0,0,7646.33367863099,716.690476212787,2472.07846709844,195.528751890617,55.9256588784031,2776.56889483618,381.089499833026,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4583",292000,1012000,0,0,2195.4527230785,0,0,0,3361.90974296803,286.979374626265,0,6063.45556252808,5269.22713668775,25.5775143228208,1072.89956398471,34.9585836370445,466.795512463209,1504.14995422341,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4584",3e+05,1012000,0,1.83243197590845,3326.65033239133,457.946755407923,0,0,4204.24742498441,123.400638977644,0,3735.70935949331,942.233703237212,0.217452104087437,169.852307049595,471.574544634279,510.299410639509,141.684053005369,0,0,0,0,0,0,0,55.0310117428461,0,0,0,0,0
"V4585",308000,1012000,0,65.4083083827273,3873.3498629488,0,0,0,3455.43456607955,0,0,4951.19053317263,467.212571296574,330.623084947608,249.004928604196,309.016887449607,628.531247246743,1144.21351434902,0,0,0,0,0,0,0,108.918795468213,0,0,0,0,0
"V4586",316000,1012000,0,0,11549.3135735918,121.358930539004,0,0,7568.99029209493,745.785164074108,0,1783.50971420629,5207.10652373637,0,85.1927821833163,0,228.867258858046,4847.29425874392,0,0,0,0,0,0,0,97.3309399679222,0,0,0,0,0
"V4587",324000,1012000,0,0,10822.9357342394,0,0,0,8267.99602902529,2621.59551345994,0,6200.74207123788,3336.03385501255,0,43.6229376398857,0,299.152465667838,2060.2463664497,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4588",332000,1012000,0,0,1671.35811525691,0,0,0,6174.88167498917,42.0712605699584,0,3719.6046089834,247.10184186622,50.584798676336,181.469458851688,246.913672735719,340.423410494215,303.742480597797,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4589",340000,1012000,0,0,274.363733520128,0,0,0,1.46105405120617,0,0,1727.40981252633,4712.55108501907,106.51213739095,0,1.11744904496539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4590",348000,1012000,0,0,425.213280560714,0,0,0,5078.18242914519,1036.52177255055,0,2778.16403299558,11831.4299962475,451.64567326328,16.7715050381681,213.727238594047,157.097108013788,646.804589881332,0,0,0,0,0,0,0,100.789873305751,0,0,0,0,0
"V4591",356000,1012000,0,0,3126.29825626445,214.596352877328,0,0,6557.86409691054,2519.36627748244,0,8736.58798158678,13093.4460554361,221.96227068995,15.2625736222811,734.327911216505,437.979128582266,256.449521910359,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4592",364000,1012000,0,242.953658110223,11748.430210164,755.238122642264,186.006370468941,0,5173.03968120956,143.260255413065,302.478867121747,62.5495301507735,6312.01179509881,0,934.97663666194,610.275912994063,281.024649199422,412.551637142293,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4593",372000,1012000,0,6.27413029064935,2013.25630423827,50.186177933539,461.730825632532,0,1457.90900574168,0,0,1199.54592446815,6328.37743721815,0,41.4823066697648,1293.16835150276,253.439378259756,327.676196452327,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4594",380000,1012000,0,25.0787413904855,3045.21810968364,0,2501.72970639291,0,6355.89490073952,0,80.9315460644581,901.131268463609,7221.67529269566,95.5541770442568,95.8413734461297,1155.08391627652,164.301453901534,412.789387252465,0,0,0,0,0,0,14.5322841031774,0,0,0,0,0,0
"V4595",388000,1012000,0,73.6513556864614,4458.76001160634,183.122395369316,3061.47625692069,0,882.74229573757,102.072455278762,42.4424186241027,157.957155530047,3098.94810159015,514.617590362343,0,2064.19107843481,5.93073668088473,1946.23672503191,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4596",396000,1012000,0,405.993011460828,6826.21808973597,807.033020717985,4236.85950218285,0,1994.87223234459,0,0,0,818.914458046786,784.828966343436,138.814787024159,779.612344332868,442.039907664917,217.160808161327,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4597",404000,1012000,0,0,13035.3588677064,779.035109497166,6061.02756185355,0,1716.68255086323,0,0,0,9096.89465870131,0,0,1290.86502867111,120.550556403269,1142.60145449198,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4598",412000,1012000,0,25.262794199934,11581.4575693748,600.92509091815,12434.3514120428,0,1745.87062222653,171.658764613794,0,0,726.236470448106,0,20.3923597269816,0,758.275537578073,1744.10005757132,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4599",420000,1012000,0,191.625853162138,9743.20965147455,574.356341953321,7468.40235413736,0,3258.30729569526,0,729.347281612971,0,1670.77226210646,0,0,791.36172058586,26.6013181202513,130.517517721657,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4600",428000,1012000,0,100.913668616736,5047.57084114372,8.55496170715125,11453.7510130792,0,376.588873373574,0,220.801876506756,0,2547.27563148011,0,0,4310.68249310033,36.0140312257672,310.788587618366,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4601",436000,1012000,0,102.942670618033,9154.13808897251,395.411907293832,7933.57741983098,0,2306.34534565233,0,0,0,2829.13590192905,357.068225139246,22.2693200375856,3280.73431393316,139.655218507597,578.870712548791,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4602",444000,1012000,0,1014.47956546575,10478.0181292582,2408.03719327467,4179.69876932629,0,1304.71339806763,0,290.074277627731,0,811.22513982774,83.3750173660889,0,783.150778361018,861.303066423124,113.062991599576,0,0,0,0,21.5423971990689,0,0,0,0,0,0,0,0
"V4603",452000,1012000,0,755.033719608067,7066.71264337431,3293.23185456228,12632.3778923926,0,304.397600228419,905.093260006405,111.068513910309,0,53.708752313238,10.5622200942427,204.68900038459,1456.79200101467,123.339559330826,360.601261205822,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4604",460000,1012000,0,87.968663326444,9389.15558484156,918.825610158429,14588.5787217871,0,698.348936117129,289.132378351772,752.148892527671,0,1193.12445118027,0,99.2093793618479,1466.85844987077,930.159449996448,246.251642455221,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4605",468000,1012000,0,900.603114695647,8414.49385490506,2257.70996555221,12030.448150955,0,1313.95560053659,0,1209.28976702506,0,4013.12342060256,0,41.1838590280695,597.082821043639,595.263475256647,613.83493392644,0,0,0,0,278.845627257035,3.91122843289647,0,0,0,0,0,0,0
"V4606",476000,1012000,0,548.37974445951,10749.2745957989,826.701934069837,65613.0081962589,0,1502.74894915308,0,789.78697684116,0,1488.87213077845,0,307.320880013494,1013.21216394812,31.0692252647853,259.164804081803,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4607",484000,1012000,0,1087.52147801258,14068.072454891,351.322015836555,1169.35884180066,0,1459.45576503161,151.866754385246,326.261044930322,0,9975.25467310196,348.377472219174,0,4009.67669422213,65.7409032448697,146.117376404837,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4608",492000,1012000,0,1642.5350920455,831.041827799256,0,737.880021106164,0,339.825249687238,330.197859407898,0,0,7019.76058202152,22.7273911554512,0,1224.98823022925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4609",5e+05,1012000,0,718.997888126704,367.966604522111,0,274.694091711958,0,168.075275324215,0,66.677461127089,0,7411.25085994491,226.08122789199,0,437.217031894634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4610",508000,1012000,0,337.710948301894,4674.24216966172,0,6834.96003981062,0,5443.1146082088,0,859.149315259044,520.024141348151,7003.82297925382,757.388041201707,0,1461.40713537745,75.2566720041273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4611",516000,1012000,0,203.433764475972,13153.1059217573,910.332582988728,3849.45682719618,0,2500.49440106537,1219.70035707634,1304.05214556926,132.45406284949,1694.17433116383,3418.30336641174,708.984819249084,1541.02091107916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4612",524000,1012000,0,915.265590379805,4052.03820577396,473.664906239106,2370.92282637115,0,4467.62457045144,2128.37014692007,3230.02942205832,0,6194.00126369907,969.541558846954,81.6536647495857,3811.00613725935,1196.86968455651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4613",532000,1012000,0,833.901350545771,4616.5839879991,636.685442284701,7819.12289327767,0,4501.34138701576,36.7862757369143,1164.40449969594,0,9627.68907002064,1561.19467704513,0,7214.3143477115,0,1022.17802008974,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4614",540000,1012000,0,1924.8396053403,6617.65654820323,1455.23934844164,872.471053035294,0,1743.60569074206,472.43437359183,492.149459840495,418.605285379236,1715.50534178869,1354.66936445648,0,4628.75007659343,0,0,0,0,0,0,0,32.4944287985914,0,0,0,0,0,0,0
"V4615",548000,1012000,0,865.691303622416,7849.92346885762,189.822748675546,57.1509463397353,0,4111.79764421214,2913.86225379561,559.837829347626,48.780480484727,1182.53231982676,1490.46297554999,75.4241838692773,3302.28812656392,0,983.034805666103,0,0,34.3905826785905,0,88.7425137239056,0,0,0,0,0,0,0,0
"V4616",556000,1012000,0,324.195997764719,12696.5536010665,1694.25322378092,7829.27640327472,0,7464.09236765021,4223.98054923852,1688.07586255854,36.9813863137901,2659.85282912119,41.3783764192123,122.53861915482,416.470143445964,0,1545.59289538061,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4617",564000,1012000,0,84.5158861152968,14857.9912033074,152.800920737823,20438.0145361747,0,17070.5423597173,178.790861641336,1823.07699109307,78.9104147071576,190.77352165467,0,195.705284623793,678.003493625388,44.3590380689749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4618",572000,1012000,0,230.715133145711,7020.41679770339,753.864116329685,10134.4301231819,0,7333.2405560557,79.5563939655068,293.833712999553,0,45.5965800026876,626.363920155244,0,240.806952670043,0,1596.85172853177,0,0,0,0,25.9431022162418,0,0,0,0,0,0,0,0
"V4619",580000,1012000,0,216.115008292571,4284.9159886845,64.7663925814843,8223.16776327028,0,5136.00208053914,1253.20551039739,640.242913225947,0,58.9956589285273,89.3477018630939,187.579068386152,1280.26813204849,62.79321948336,1159.19855632033,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4620",588000,1012000,0,530.999212243529,6162.72629900772,1563.12571162455,5412.16258359575,0,9684.85462632689,2278.17619176456,2842.31845652887,0,0,1155.93895993182,288.273813137956,888.987822076331,224.608478327426,1233.2022433849,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4621",596000,1012000,0,617.918236353673,4102.4262034994,291.980202362371,7688.65045156715,0,5503.75088029842,1488.76007112826,2174.75856956298,0,781.528389127614,851.995251433027,181.274142911066,1118.08110878747,332.536244245039,1192.14229954425,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4622",604000,1012000,0,175.560427338151,5035.56557045745,15.9706151787474,16869.3490183103,0,4166.87239796224,0,3739.96318962564,0,1533.52729800974,340.010362396336,0,855.308077462412,205.121611210673,199.979499585097,0,0,0,0,85.6831986238313,0,0,0,0,0,0,0,0
"V4623",612000,1012000,0,47.6776507427463,1100.59230494363,78.0285047457566,0,0,423.937850280076,0,495.362431666902,0,17072.6187980065,2505.50570157735,0,2226.34624927841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4624",620000,1012000,0,214.733571206409,626.204145000172,41.8537794106125,442.06166606395,0,30.0718083770422,0,569.420039591277,147.386816225354,14045.3664288971,815.550238992575,0,82.9801754665791,186.364208372304,16.1610166721148,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4625",628000,1012000,0,361.553136037257,2182.27734343107,194.163440345334,274.341122141933,0,58.2799321447576,0,1422.03115152661,187.911084614111,5073.8201788583,764.811918823944,0,4450.64342468334,3140.92617796463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4626",636000,1012000,0,941.548429564034,3480.08179377896,0,11033.6860945096,0,1261.31995118359,0,5320.08730870846,0,8370.30276757873,1353.49176128744,0,113.48462003598,357.027930475773,0,0,0,125.870328187934,0,0,0,0,0,0,0,0,0,0
"V4627",644000,1012000,0,3595.01969944792,949.174450965843,100.251874499439,7094.52346796559,0,5586.26266224934,0,8872.61336667739,0,56278.8089120408,367.52736456154,0,869.678458718153,80.7032525561093,0,4802.92554226314,0,60.5150562480411,0,0,0,0,0,0,0,0,0,0
"V4628",652000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4629",660000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4630",668000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4631",676000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4632",684000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4633",692000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4634",7e+05,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4635",708000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4636",716000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4637",724000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4638",732000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V4639",740000,1012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
